0,0
0.01,0
0.02,0.13877
0.03,0.3119
0.04,0.47212
0.05,0.61856
0.06,0.75886
0.07,0.89594
0.08,1.0311
0.09,1.1649
0.1,1.2977
0.11,1.4298
0.12,1.5612
0.13,1.6922
0.14,1.8227
0.15,1.9528
0.16,2.0826
0.17,2.2121
0.18,2.3414
0.19,2.4704
0.2,2.5994
0.21,2.7282
0.22,2.8569
0.23,2.9855
0.24,3.1141
0.25,3.2426
0.26,3.371
0.27,3.4995
0.28,3.6279
0.29,3.7562
0.3,3.8846
0.31,4.0129
0.32,4.1413
0.33,4.2696
0.34,4.3979
0.35,4.5262
0.36,4.6545
0.37,4.7828
0.38,4.9111
0.39,5.0394
0.4,5.1677
0.41,5.296
0.42,5.4243
0.43,5.5526
0.44,5.6809
0.45,5.8092
0.46,5.9375
0.47,6.0658
0.48,6.1941
0.49,6.3224
0.5,6.4507
0.51,6.579
0.52,6.7073
0.53,6.8356
0.54,6.9639
0.55,7.0922
0.56,7.2205
0.57,7.3489
0.58,7.4772
0.59,7.6055
0.6,7.7338
0.61,7.8621
0.62,7.9904
0.63,8.1188
0.64,8.2471
0.65,8.3754
0.66,8.5037
0.67,8.632
0.68,8.7604
0.69,8.8887
0.7,9.017
0.71,9.1453
0.72,9.2737
0.73,9.402
0.74,9.5303
0.75,9.6587
0.76,9.787
0.77,9.9153
0.78,10.044
0.79,10.172
0.8,10.3
0.81,10.429
0.82,10.557
0.83,10.685
0.84,10.814
0.85,10.942
0.86,11.07
0.87,11.199
0.88,11.327
0.89,11.455
0.9,11.584
0.91,11.712
0.92,11.84
0.93,11.969
0.94,12.097
0.95,12.225
0.96,12.354
0.97,12.482
0.98,12.61
0.99,12.739
1,12.867
1.01,12.995
1.02,13.124
1.03,13.252
1.04,13.38
1.05,13.509
1.06,13.637
1.07,13.765
1.08,13.894
1.09,14.022
1.1,14.15
1.11,14.279
1.12,14.407
1.13,14.535
1.14,14.664
1.15,14.792
1.16,14.92
1.17,15.049
1.18,15.177
1.19,15.305
1.2,15.434
1.21,15.562
1.22,15.691
1.23,15.819
1.24,15.947
1.25,16.076
1.26,16.204
1.27,16.332
1.28,16.461
1.29,16.589
1.3,16.717
1.31,16.846
1.32,16.974
1.33,17.102
1.34,17.231
1.35,17.359
1.36,17.487
1.37,17.616
1.38,17.744
1.39,17.872
1.4,18.001
1.41,18.129
1.42,18.257
1.43,18.386
1.44,18.514
1.45,18.642
1.46,18.771
1.47,18.899
1.48,19.027
1.49,19.156
1.5,19.284
1.51,19.412
1.52,19.541
1.53,19.669
1.54,19.797
1.55,19.926
1.56,20.054
1.57,20.183
1.58,20.311
1.59,20.439
1.6,20.568
1.61,20.696
1.62,20.824
1.63,20.953
1.64,21.081
1.65,21.209
1.66,21.338
1.67,21.466
1.68,21.594
1.69,21.723
1.7,21.851
1.71,21.979
1.72,22.108
1.73,22.236
1.74,22.364
1.75,22.493
1.76,22.621
1.77,22.749
1.78,22.878
1.79,23.006
1.8,23.134
1.81,23.263
1.82,23.391
1.83,23.519
1.84,23.648
1.85,23.776
1.86,23.904
1.87,24.033
1.88,24.161
1.89,24.289
1.9,24.418
1.91,24.546
1.92,24.675
1.93,24.803
1.94,24.931
1.95,25.06
1.96,25.188
1.97,25.316
1.98,25.445
1.99,25.573
2,25.701
2.01,25.83
2.02,25.958
2.03,26.086
2.04,26.215
2.05,26.343
2.06,26.471
2.07,26.6
2.08,26.728
2.09,26.856
2.1,26.985
2.11,27.113
2.12,27.241
2.13,27.37
2.14,27.498
2.15,27.626
2.16,27.755
2.17,27.883
2.18,28.011
2.19,28.14
2.2,28.268
2.21,28.396
2.22,28.525
2.23,28.653
2.24,28.782
2.25,28.91
2.26,29.038
2.27,29.167
2.28,29.295
2.29,29.423
2.3,29.552
2.31,29.68
2.32,29.808
2.33,29.937
2.34,30.065
2.35,30.193
2.36,30.322
2.37,30.45
2.38,30.578
2.39,30.707
2.4,30.835
2.41,30.963
2.42,31.092
2.43,31.22
2.44,31.348
2.45,31.477
2.46,31.605
2.47,31.733
2.48,31.862
2.49,31.99
2.5,32.118
2.51,32.247
2.52,32.375
2.53,32.503
2.54,32.632
2.55,32.76
2.56,32.889
2.57,33.017
2.58,33.145
2.59,33.274
2.6,33.402
2.61,33.53
2.62,33.659
2.63,33.787
2.64,33.915
2.65,34.044
2.66,34.172
2.67,34.3
2.68,34.429
2.69,34.557
2.7,34.685
2.71,34.814
2.72,34.942
2.73,35.07
2.74,35.199
2.75,35.327
2.76,35.455
2.77,35.584
2.78,35.712
2.79,35.84
2.8,35.969
2.81,36.097
2.82,36.225
2.83,36.354
2.84,36.482
2.85,36.61
2.86,36.739
2.87,36.867
2.88,36.995
2.89,37.124
2.9,37.252
2.91,37.381
2.92,37.509
2.93,37.637
2.94,37.766
2.95,37.894
2.96,38.022
2.97,38.151
2.98,38.279
2.99,38.407
3,38.536
