0,0
0.01,0
0.02,-0.00016302
0.03,-0.00035668
0.04,-0.00054418
0.05,-0.00071711
0.06,-0.00087527
0.07,-0.0010206
0.08,-0.0011554
0.09,-0.0012818
0.1,-0.0014019
0.11,-0.0015172
0.12,-0.0016294
0.13,-0.0017397
0.14,-0.0018493
0.15,-0.0019592
0.16,-0.0020704
0.17,-0.0021838
0.18,-0.0023
0.19,-0.0024199
0.2,-0.0025442
0.21,-0.0026734
0.22,-0.0028083
0.23,-0.0029495
0.24,-0.0030975
0.25,-0.003253
0.26,-0.0034166
0.27,-0.003589
0.28,-0.0037707
0.29,-0.0039625
0.3,-0.004165
0.31,-0.0043789
0.32,-0.004605
0.33,-0.0048441
0.34,-0.0050969
0.35,-0.0053644
0.36,-0.0056474
0.37,-0.005947
0.38,-0.006264
0.39,-0.0065997
0.4,-0.0069551
0.41,-0.0073315
0.42,-0.0077301
0.43,-0.0081524
0.44,-0.0085998
0.45,-0.0090739
0.46,-0.0095763
0.47,-0.010109
0.48,-0.010674
0.49,-0.011272
0.5,-0.011907
0.51,-0.012581
0.52,-0.013296
0.53,-0.014056
0.54,-0.014862
0.55,-0.015719
0.56,-0.016629
0.57,-0.017597
0.58,-0.018627
0.59,-0.019724
0.6,-0.020892
0.61,-0.022136
0.62,-0.023464
0.63,-0.024881
0.64,-0.026394
0.65,-0.028012
0.66,-0.029744
0.67,-0.031598
0.68,-0.033587
0.69,-0.03572
0.7,-0.038012
0.71,-0.040477
0.72,-0.043131
0.73,-0.04599
0.74,-0.049074
0.75,-0.052404
0.76,-0.056002
0.77,-0.059893
0.78,-0.064104
0.79,-0.068662
0.8,-0.073598
0.81,-0.078945
0.82,-0.084736
0.83,-0.091006
0.84,-0.097792
0.85,-0.10513
0.86,-0.11306
0.87,-0.12162
0.88,-0.13084
0.89,-0.14077
0.9,-0.15142
0.91,-0.16285
0.92,-0.17506
0.93,-0.18809
0.94,-0.20196
0.95,-0.21668
0.96,-0.23226
0.97,-0.2487
0.98,-0.266
0.99,-0.28415
1,-0.30314
1.01,-0.32293
1.02,-0.34352
1.03,-0.36485
1.04,-0.38688
1.05,-0.40958
1.06,-0.43287
1.07,-0.45673
1.08,-0.48112
1.09,-0.50601
1.1,-0.53138
1.11,-0.55719
1.12,-0.58344
1.13,-0.6101
1.14,-0.63716
1.15,-0.6646
1.16,-0.69241
1.17,-0.72058
1.18,-0.74908
1.19,-0.77792
1.2,-0.80708
1.21,-0.83655
1.22,-0.86631
1.23,-0.89637
1.24,-0.92671
1.25,-0.95732
1.26,-0.98819
1.27,-1.0193
1.28,-1.0507
1.29,-1.0823
1.3,-1.1141
1.31,-1.1462
1.32,-1.1785
1.33,-1.211
1.34,-1.2437
1.35,-1.2766
1.36,-1.3096
1.37,-1.3429
1.38,-1.3763
1.39,-1.4099
1.4,-1.4437
1.41,-1.4776
1.42,-1.5117
1.43,-1.5459
1.44,-1.5803
1.45,-1.6148
1.46,-1.6495
1.47,-1.6842
1.48,-1.7191
1.49,-1.7542
1.5,-1.7893
1.51,-1.8246
1.52,-1.8599
1.53,-1.8954
1.54,-1.9309
1.55,-1.9666
1.56,-2.0024
1.57,-2.0382
1.58,-2.0741
1.59,-2.1102
1.6,-2.1463
1.61,-2.1824
1.62,-2.2187
1.63,-2.255
1.64,-2.2914
1.65,-2.3279
1.66,-2.3644
1.67,-2.401
1.68,-2.4377
1.69,-2.4744
1.7,-2.5112
1.71,-2.5481
1.72,-2.585
1.73,-2.6219
1.74,-2.6589
1.75,-2.6959
1.76,-2.733
1.77,-2.7702
1.78,-2.8073
1.79,-2.8446
1.8,-2.8818
1.81,-2.9191
1.82,-2.9565
1.83,-2.9938
1.84,-3.0312
1.85,-3.0687
1.86,-3.1062
1.87,-3.1437
1.88,-3.1812
1.89,-3.2188
1.9,-3.2564
1.91,-3.294
1.92,-3.3316
1.93,-3.3693
1.94,-3.407
1.95,-3.4447
1.96,-3.4825
1.97,-3.5203
1.98,-3.558
1.99,-3.5959
2,-3.6337
2.01,-3.6715
2.02,-3.7094
2.03,-3.7473
2.04,-3.7852
2.05,-3.8231
2.06,-3.8611
2.07,-3.899
2.08,-3.937
2.09,-3.975
2.1,-4.013
2.11,-4.051
2.12,-4.089
2.13,-4.127
2.14,-4.1651
2.15,-4.2032
2.16,-4.2412
2.17,-4.2793
2.18,-4.3174
2.19,-4.3555
2.2,-4.3936
2.21,-4.4317
2.22,-4.4699
2.23,-4.508
2.24,-4.5462
2.25,-4.5843
2.26,-4.6225
2.27,-4.6607
2.28,-4.6988
2.29,-4.737
2.3,-4.7752
2.31,-4.8134
2.32,-4.8516
2.33,-4.8899
2.34,-4.9281
2.35,-4.9663
2.36,-5.0045
2.37,-5.0428
2.38,-5.081
2.39,-5.1193
2.4,-5.1575
2.41,-5.1958
2.42,-5.234
2.43,-5.2723
2.44,-5.3106
2.45,-5.3488
2.46,-5.3871
2.47,-5.4254
2.48,-5.4637
2.49,-5.502
2.5,-5.5403
2.51,-5.5786
2.52,-5.6169
2.53,-5.6552
2.54,-5.6935
2.55,-5.7318
2.56,-5.7701
2.57,-5.8084
2.58,-5.8467
2.59,-5.885
2.6,-5.9233
2.61,-5.9617
2.62,-6
2.63,-6.0383
2.64,-6.0767
2.65,-6.115
2.66,-6.1533
2.67,-6.1917
2.68,-6.23
2.69,-6.2683
2.7,-6.3067
2.71,-6.345
2.72,-6.3834
2.73,-6.4217
2.74,-6.46
2.75,-6.4984
2.76,-6.5367
2.77,-6.5751
2.78,-6.6134
2.79,-6.6518
2.8,-6.6902
2.81,-6.7285
2.82,-6.7669
2.83,-6.8052
2.84,-6.8436
2.85,-6.8819
2.86,-6.9203
2.87,-6.9587
2.88,-6.997
2.89,-7.0354
2.9,-7.0737
2.91,-7.1121
2.92,-7.1505
2.93,-7.1888
2.94,-7.2272
2.95,-7.2656
2.96,-7.3039
2.97,-7.3423
2.98,-7.3807
2.99,-7.4191
3,-7.4574
