0,0.01
0.01,0.01
0.02,0.009892
0.03,0.0098232
0.04,0.0098305
0.05,0.0099187
0.06,0.010084
0.07,0.010321
0.08,0.010625
0.09,0.010992
0.1,0.011419
0.11,0.011903
0.12,0.012443
0.13,0.013038
0.14,0.013688
0.15,0.014392
0.16,0.015151
0.17,0.015967
0.18,0.016841
0.19,0.017775
0.2,0.01877
0.21,0.01983
0.22,0.020957
0.23,0.022154
0.24,0.023424
0.25,0.024772
0.26,0.026201
0.27,0.027716
0.28,0.029322
0.29,0.031022
0.3,0.032823
0.31,0.03473
0.32,0.03675
0.33,0.038887
0.34,0.041151
0.35,0.043546
0.36,0.046082
0.37,0.048765
0.38,0.051605
0.39,0.054611
0.4,0.057792
0.41,0.061158
0.42,0.06472
0.43,0.068489
0.44,0.072477
0.45,0.076697
0.46,0.081161
0.47,0.085885
0.48,0.090882
0.49,0.096168
0.5,0.10176
0.51,0.10768
0.52,0.11393
0.53,0.12055
0.54,0.12755
0.55,0.13495
0.56,0.14277
0.57,0.15104
0.58,0.15979
0.59,0.16903
0.6,0.1788
0.61,0.18912
0.62,0.20002
0.63,0.21154
0.64,0.2237
0.65,0.23653
0.66,0.25008
0.67,0.26438
0.68,0.27945
0.69,0.29535
0.7,0.3121
0.71,0.32975
0.72,0.34833
0.73,0.36788
0.74,0.38845
0.75,0.41006
0.76,0.43277
0.77,0.4566
0.78,0.48159
0.79,0.50778
0.8,0.5352
0.81,0.56388
0.82,0.59385
0.83,0.62513
0.84,0.65774
0.85,0.69171
0.86,0.72704
0.87,0.76375
0.88,0.80185
0.89,0.84133
0.9,0.88219
0.91,0.92442
0.92,0.96803
0.93,1.013
0.94,1.0593
0.95,1.1069
0.96,1.1558
0.97,1.206
0.98,1.2574
0.99,1.3101
1,1.3639
1.01,1.419
1.02,1.4751
1.03,1.5325
1.04,1.5909
1.05,1.6
1.06,1.6
1.07,1.6
1.08,1.6
1.09,1.6
1.1,1.6
1.11,1.6
1.12,1.6
1.13,1.6
1.14,1.6
1.15,1.6
1.16,1.6
1.17,1.6
1.18,1.6
1.19,1.6
1.2,1.6
1.21,1.6
1.22,1.6
1.23,1.6
1.24,1.6
1.25,1.6
1.26,1.6
1.27,1.6
1.28,1.6
1.29,1.6
1.3,1.6
1.31,1.6
1.32,1.6
1.33,1.6
1.34,1.6
1.35,1.6
1.36,1.6
1.37,1.6
1.38,1.6
1.39,1.6
1.4,1.6
1.41,1.6
1.42,1.6
1.43,1.6
1.44,1.6
1.45,1.6
1.46,1.6
1.47,1.6
1.48,1.6
1.49,1.6
1.5,1.6
1.51,1.6
1.52,1.6
1.53,1.6
1.54,1.6
1.55,1.6
1.56,1.6
1.57,1.6
1.58,1.6
1.59,1.6
1.6,1.6
1.61,1.6
1.62,1.6
1.63,1.6
1.64,1.6
1.65,1.6
1.66,1.6
1.67,1.6
1.68,1.6
1.69,1.6
1.7,1.6
1.71,1.6
1.72,1.6
1.73,1.6
1.74,1.6
1.75,1.6
1.76,1.6
1.77,1.6
1.78,1.6
1.79,1.6
1.8,1.6
1.81,1.6
1.82,1.6
1.83,1.6
1.84,1.6
1.85,1.6
1.86,1.6
1.87,1.6
1.88,1.6
1.89,1.6
1.9,1.6
1.91,1.6
1.92,1.6
1.93,1.6
1.94,1.6
1.95,1.6
1.96,1.6
1.97,1.6
1.98,1.6
1.99,1.6
2,1.6
2.01,1.6
2.02,1.6
2.03,1.6
2.04,1.6
2.05,1.6
2.06,1.6
2.07,1.6
2.08,1.6
2.09,1.6
2.1,1.6
2.11,1.6
2.12,1.6
2.13,1.6
2.14,1.6
2.15,1.6
2.16,1.6
2.17,1.6
2.18,1.6
2.19,1.6
2.2,1.6
2.21,1.6
2.22,1.6
2.23,1.6
2.24,1.6
2.25,1.6
2.26,1.6
2.27,1.6
2.28,1.6
2.29,1.6
2.3,1.6
2.31,1.6
2.32,1.6
2.33,1.6
2.34,1.6
2.35,1.6
2.36,1.6
2.37,1.6
2.38,1.6
2.39,1.6
2.4,1.6
2.41,1.6
2.42,1.6
2.43,1.6
2.44,1.6
2.45,1.6
2.46,1.6
2.47,1.6
2.48,1.6
2.49,1.6
2.5,1.6
2.51,1.6
2.52,1.6
2.53,1.6
2.54,1.6
2.55,1.6
2.56,1.6
2.57,1.6
2.58,1.6
2.59,1.6
2.6,1.6
2.61,1.6
2.62,1.6
2.63,1.6
2.64,1.6
2.65,1.6
2.66,1.6
2.67,1.6
2.68,1.6
2.69,1.6
2.7,1.6
2.71,1.6
2.72,1.6
2.73,1.6
2.74,1.6
2.75,1.6
2.76,1.6
2.77,1.6
2.78,1.6
2.79,1.6
2.8,1.6
2.81,1.6
2.82,1.6
2.83,1.6
2.84,1.6
2.85,1.6
2.86,1.6
2.87,1.6
2.88,1.6
2.89,1.6
2.9,1.6
2.91,1.6
2.92,1.6
2.93,1.6
2.94,1.6
2.95,1.6
2.96,1.6
2.97,1.6
2.98,1.6
2.99,1.6
3,1.6
